SNo,Age,CryoSleep,Destination,FoodCourt,HomePlanet,RoomService,ShoppingMall,Spa,Transported,VIP,VRDeck
5364,29.0,True,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
7200,40.0,False,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
278,18.0,False,TRAPPIST-1e,0.0,Earth,0.0,1359.0,0.0,True,False,0.0
4725,39.0,False,55 Cancri e,199.0,Europa,10.0,0.0,6216.0,False,False,101.0
4209,63.0,False,TRAPPIST-1e,0.0,Mars,3087.0,60.0,2.0,False,False,0.0
8594,54.0,False,PSO J318.5-22,670.0,Earth,65.0,0.0,177.0,True,False,0.0
5524,51.0,False,TRAPPIST-1e,574.0,Earth,201.0,40.0,0.0,False,False,11.0
6793,26.0,False,TRAPPIST-1e,6050.0,Europa,0.0,0.0,662.0,False,False,920.0
2164,44.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
7861,11.0,False,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
7351,32.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
6207,21.0,False,TRAPPIST-1e,0.0,Earth,0.0,845.0,4.0,True,False,470.0
2315,36.0,False,55 Cancri e,0.0,Earth,0.0,0.0,33.0,False,False,619.0
1908,27.0,False,TRAPPIST-1e,0.0,Earth,0.0,634.0,1.0,True,False,23.0
3411,24.0,False,PSO J318.5-22,0.0,Earth,105.0,37.0,518.0,False,False,0.0
8191,38.0,True,55 Cancri e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
3300,36.0,False,TRAPPIST-1e,10.0,Earth,0.0,0.0,0.0,False,False,0.0
4370,27.0,False,TRAPPIST-1e,89.0,Earth,0.0,874.0,34.0,True,False,0.0
8456,37.0,True,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,False,False,0.0
7022,22.0,False,PSO J318.5-22,0.0,Earth,27.0,0.0,663.0,False,False,0.0
8673,28.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
3061,20.0,False,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
7665,31.0,False,TRAPPIST-1e,0.0,Earth,116.0,298.0,2.0,False,False,227.0
943,20.0,False,TRAPPIST-1e,0.0,Earth,0.0,4.0,9.0,False,False,773.0
4823,4.0,False,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
5037,31.0,False,TRAPPIST-1e,0.0,Mars,2048.0,1040.0,136.0,False,False,0.0
4721,12.0,True,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
6432,0.0,False,55 Cancri e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
7091,19.0,False,PSO J318.5-22,24.0,Earth,10.0,0.0,0.0,False,False,565.0
680,23.0,False,TRAPPIST-1e,0.0,Mars,1695.0,0.0,31.0,False,False,349.0
1297,16.0,False,TRAPPIST-1e,30.0,Earth,0.0,0.0,769.0,False,False,4.0
7697,32.0,False,TRAPPIST-1e,2.0,Earth,0.0,1.0,0.0,False,False,881.0
2608,36.0,True,PSO J318.5-22,0.0,Earth,0.0,0.0,0.0,True,False,0.0
1075,39.0,False,55 Cancri e,5212.0,Europa,0.0,2.0,118.0,True,False,61.0
3403,22.0,False,55 Cancri e,171.0,Europa,0.0,2233.0,1.0,True,False,800.0
6540,39.0,False,TRAPPIST-1e,741.0,Earth,130.0,0.0,0.0,False,False,0.0
7101,19.0,False,TRAPPIST-1e,0.0,Earth,380.0,416.0,0.0,False,False,8.0
4982,18.0,False,TRAPPIST-1e,0.0,Earth,454.0,0.0,324.0,False,False,0.0
3888,23.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
8312,15.0,True,PSO J318.5-22,0.0,Earth,0.0,0.0,0.0,True,False,0.0
1709,41.0,False,TRAPPIST-1e,2334.0,Europa,0.0,1.0,6.0,True,False,23.0
762,27.0,False,55 Cancri e,3462.0,Europa,0.0,5.0,1590.0,False,False,4.0
325,27.0,False,55 Cancri e,0.0,Earth,0.0,0.0,685.0,False,False,21.0
1091,18.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
7509,25.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
5390,22.0,False,PSO J318.5-22,0.0,Earth,158.0,476.0,0.0,False,False,26.0
2513,24.0,False,TRAPPIST-1e,138.0,Earth,45.0,1.0,0.0,False,False,530.0
6638,28.0,False,TRAPPIST-1e,0.0,Earth,0.0,285.0,136.0,False,False,337.0
3533,25.0,False,TRAPPIST-1e,0.0,Mars,519.0,284.0,0.0,False,False,0.0
1161,59.0,False,TRAPPIST-1e,0.0,Mars,142.0,907.0,0.0,True,False,0.0
6036,18.0,False,TRAPPIST-1e,336.0,Earth,358.0,0.0,0.0,False,False,0.0
715,54.0,True,55 Cancri e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
1071,49.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
1980,31.0,False,TRAPPIST-1e,8718.0,Europa,0.0,0.0,13036.0,False,False,267.0
1415,21.0,False,TRAPPIST-1e,0.0,Earth,5.0,0.0,2.0,False,False,1061.0
540,30.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
4251,18.0,False,TRAPPIST-1e,1.0,Earth,1.0,0.0,0.0,False,False,746.0
8638,51.0,False,TRAPPIST-1e,0.0,Earth,6.0,0.0,0.0,True,False,1164.0
5028,29.0,False,TRAPPIST-1e,61.0,Earth,0.0,942.0,2.0,True,False,0.0
7956,33.0,False,TRAPPIST-1e,1787.0,Mars,1264.0,36.0,473.0,False,True,337.0
1922,14.0,False,TRAPPIST-1e,0.0,Earth,16.0,0.0,712.0,False,False,149.0
3818,20.0,False,55 Cancri e,0.0,Earth,719.0,10.0,0.0,False,False,0.0
3940,25.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
7745,29.0,False,TRAPPIST-1e,0.0,Mars,304.0,48.0,946.0,False,False,0.0
8429,20.0,True,55 Cancri e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
6468,49.0,False,TRAPPIST-1e,69.0,Earth,0.0,92.0,1600.0,False,False,15.0
1901,42.0,False,TRAPPIST-1e,75.0,Earth,399.0,38.0,771.0,False,False,0.0
4145,29.0,False,55 Cancri e,11417.0,Europa,0.0,12.0,795.0,True,False,402.0
3542,33.0,False,TRAPPIST-1e,0.0,Mars,25.0,1376.0,604.0,False,False,0.0
5121,31.0,True,55 Cancri e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
6305,35.0,True,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
133,20.0,False,TRAPPIST-1e,420.0,Earth,0.0,210.0,0.0,True,False,0.0
450,27.0,False,TRAPPIST-1e,118.0,Earth,0.0,0.0,5.0,False,False,665.0
3553,20.0,False,TRAPPIST-1e,1.0,Mars,984.0,921.0,0.0,False,False,0.0
2479,27.0,False,TRAPPIST-1e,0.0,Earth,0.0,0.0,2.0,False,False,1215.0
3276,0.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
7600,37.0,False,TRAPPIST-1e,218.0,Europa,79.0,0.0,442.0,True,False,659.0
8417,29.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
6669,49.0,True,PSO J318.5-22,0.0,Earth,0.0,0.0,0.0,False,False,0.0
3409,50.0,False,TRAPPIST-1e,661.0,Earth,43.0,1.0,85.0,False,False,0.0
6209,40.0,False,TRAPPIST-1e,1.0,Mars,2081.0,0.0,0.0,False,False,25.0
7026,43.0,False,PSO J318.5-22,0.0,Mars,244.0,358.0,160.0,True,False,800.0
3013,26.0,False,TRAPPIST-1e,56.0,Earth,0.0,322.0,6.0,True,False,243.0
734,25.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
5573,29.0,False,TRAPPIST-1e,1725.0,Earth,89.0,0.0,0.0,True,False,3.0
8010,18.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
2390,17.0,True,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
811,11.0,False,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
5231,35.0,False,TRAPPIST-1e,335.0,Earth,753.0,1.0,348.0,False,False,0.0
5197,26.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
933,26.0,False,TRAPPIST-1e,1.0,Earth,621.0,98.0,11.0,False,False,135.0
196,2.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
8568,45.0,False,TRAPPIST-1e,0.0,Earth,1.0,638.0,9.0,False,False,161.0
6589,27.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
5473,62.0,False,TRAPPIST-1e,15.0,Earth,761.0,0.0,0.0,False,False,0.0
7272,21.0,True,PSO J318.5-22,0.0,Earth,0.0,0.0,0.0,True,False,0.0
1613,15.0,False,TRAPPIST-1e,0.0,Mars,1554.0,646.0,20.0,False,False,1241.0
136,42.0,False,TRAPPIST-1e,0.0,Mars,1072.0,10.0,0.0,False,False,76.0
4903,30.0,True,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
3880,45.0,True,55 Cancri e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
5297,24.0,False,TRAPPIST-1e,0.0,Earth,215.0,0.0,0.0,False,False,350.0
2133,37.0,False,TRAPPIST-1e,0.0,Mars,20.0,2559.0,20.0,True,False,0.0
1873,55.0,False,TRAPPIST-1e,1.0,Earth,373.0,1.0,496.0,False,False,0.0
6590,28.0,False,TRAPPIST-1e,0.0,Mars,1998.0,13.0,87.0,False,False,0.0
990,22.0,False,55 Cancri e,0.0,Earth,0.0,21.0,0.0,False,False,0.0
2637,57.0,True,55 Cancri e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
1627,15.0,False,TRAPPIST-1e,0.0,Earth,852.0,0.0,135.0,False,False,0.0
1446,25.0,False,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
239,21.0,False,55 Cancri e,0.0,Mars,1664.0,0.0,0.0,False,False,0.0
2478,14.0,False,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
3177,31.0,False,TRAPPIST-1e,1216.0,Europa,0.0,0.0,897.0,False,False,478.0
6670,3.0,False,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
1656,55.0,False,TRAPPIST-1e,0.0,Earth,587.0,0.0,318.0,False,False,3.0
4257,30.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
1497,37.0,False,TRAPPIST-1e,1336.0,Europa,0.0,2.0,12.0,True,False,7.0
1000,15.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
1081,3.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
7170,7.0,True,55 Cancri e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
2078,22.0,False,TRAPPIST-1e,329.0,Earth,48.0,182.0,26.0,False,False,154.0
7537,26.0,True,55 Cancri e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
8118,55.0,False,TRAPPIST-1e,0.0,Earth,506.0,456.0,0.0,False,False,0.0
3663,24.0,False,TRAPPIST-1e,0.0,Earth,3537.0,0.0,0.0,False,False,0.0
5865,19.0,False,TRAPPIST-1e,0.0,Mars,2006.0,0.0,0.0,True,False,0.0
5304,31.0,False,TRAPPIST-1e,0.0,Earth,13.0,0.0,679.0,False,False,0.0
489,34.0,True,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
7098,25.0,False,55 Cancri e,772.0,Europa,0.0,0.0,125.0,False,False,5913.0
7743,18.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
7467,49.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
6281,48.0,False,TRAPPIST-1e,0.0,Earth,12.0,0.0,0.0,False,False,796.0
3812,22.0,True,55 Cancri e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
6346,24.0,False,55 Cancri e,0.0,Earth,700.0,0.0,0.0,False,False,0.0
4969,9.0,False,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
1814,36.0,False,TRAPPIST-1e,0.0,Earth,0.0,1508.0,110.0,True,False,117.0
1259,29.0,False,TRAPPIST-1e,0.0,Earth,28.0,561.0,203.0,False,False,0.0
1754,8.0,False,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
3661,34.0,True,55 Cancri e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
1577,49.0,False,TRAPPIST-1e,67.0,Earth,0.0,213.0,2.0,False,False,1442.0
1315,36.0,False,TRAPPIST-1e,0.0,Mars,42.0,212.0,151.0,False,False,1853.0
6733,35.0,False,TRAPPIST-1e,0.0,Earth,3.0,651.0,0.0,True,False,78.0
2165,33.0,False,TRAPPIST-1e,763.0,Earth,0.0,1.0,66.0,False,False,84.0
7813,39.0,False,TRAPPIST-1e,261.0,Europa,0.0,0.0,1831.0,False,False,1797.0
7552,35.0,False,55 Cancri e,5500.0,Europa,0.0,0.0,180.0,False,False,3173.0
3943,50.0,True,55 Cancri e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
3356,28.0,False,55 Cancri e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
2717,32.0,False,PSO J318.5-22,0.0,Earth,0.0,736.0,0.0,False,False,0.0
5539,23.0,False,TRAPPIST-1e,687.0,Earth,16.0,1.0,1.0,True,False,0.0
2136,46.0,False,55 Cancri e,37.0,Earth,426.0,0.0,0.0,False,False,568.0
3361,18.0,False,TRAPPIST-1e,733.0,Earth,0.0,0.0,0.0,True,False,0.0
4440,23.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
8238,19.0,False,TRAPPIST-1e,0.0,Earth,0.0,855.0,11.0,True,False,42.0
6019,30.0,False,TRAPPIST-1e,0.0,Mars,1960.0,638.0,0.0,False,True,0.0
1655,67.0,False,TRAPPIST-1e,809.0,Earth,26.0,0.0,39.0,False,False,26.0
2693,44.0,False,TRAPPIST-1e,0.0,Earth,0.0,744.0,62.0,False,False,3.0
7615,22.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
4800,59.0,True,55 Cancri e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
5317,48.0,True,55 Cancri e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
4634,1.0,True,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
353,49.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
5776,39.0,True,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,False,False,0.0
5505,52.0,False,TRAPPIST-1e,131.0,Mars,1364.0,444.0,0.0,True,False,0.0
7535,28.0,False,TRAPPIST-1e,9012.0,Europa,40.0,0.0,111.0,True,False,551.0
1039,58.0,False,TRAPPIST-1e,0.0,Mars,55.0,756.0,246.0,False,False,100.0
8075,18.0,False,TRAPPIST-1e,0.0,Earth,224.0,0.0,0.0,False,False,1384.0
4055,34.0,True,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,False,False,0.0
6917,30.0,False,TRAPPIST-1e,0.0,Earth,2.0,5.0,1.0,False,False,962.0
6367,14.0,True,55 Cancri e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
25,1.0,True,PSO J318.5-22,0.0,Earth,0.0,0.0,0.0,False,False,0.0
4263,44.0,False,TRAPPIST-1e,121.0,Earth,0.0,0.0,748.0,False,False,0.0
181,27.0,False,55 Cancri e,2433.0,Europa,0.0,0.0,878.0,True,False,443.0
3992,37.0,False,TRAPPIST-1e,0.0,Earth,0.0,115.0,671.0,False,False,0.0
66,19.0,False,TRAPPIST-1e,0.0,Earth,190.0,5.0,1.0,False,False,726.0
6687,27.0,False,55 Cancri e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
3579,31.0,False,TRAPPIST-1e,1565.0,Europa,0.0,0.0,97.0,True,False,1678.0
8200,6.0,False,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
832,27.0,False,55 Cancri e,12804.0,Europa,1.0,0.0,10.0,True,False,52.0
5842,36.0,False,TRAPPIST-1e,2624.0,Europa,0.0,1657.0,2799.0,False,False,1.0
5093,27.0,False,TRAPPIST-1e,0.0,Earth,1109.0,0.0,0.0,False,False,0.0
2742,2.0,False,PSO J318.5-22,0.0,Earth,0.0,0.0,0.0,False,False,0.0
2725,23.0,True,55 Cancri e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
2143,34.0,False,55 Cancri e,22.0,Europa,0.0,0.0,3028.0,False,False,3768.0
2943,27.0,False,TRAPPIST-1e,0.0,Mars,309.0,849.0,0.0,True,True,0.0
5811,27.0,True,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
1113,19.0,False,TRAPPIST-1e,0.0,Earth,0.0,957.0,4.0,False,False,0.0
4933,43.0,False,55 Cancri e,1001.0,Europa,0.0,0.0,2393.0,False,False,0.0
2431,25.0,True,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,False,False,0.0
7281,38.0,False,TRAPPIST-1e,0.0,Earth,0.0,0.0,45.0,False,False,3372.0
3692,27.0,False,TRAPPIST-1e,0.0,Earth,0.0,1020.0,0.0,True,False,0.0
6946,42.0,True,55 Cancri e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
4115,5.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
8307,30.0,True,55 Cancri e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
7151,36.0,False,TRAPPIST-1e,3.0,Mars,1103.0,0.0,0.0,False,False,659.0
8506,22.0,False,TRAPPIST-1e,0.0,Earth,34.0,0.0,711.0,False,False,0.0
3230,33.0,False,TRAPPIST-1e,590.0,Europa,0.0,0.0,3.0,False,False,6569.0
5940,35.0,False,55 Cancri e,0.0,Earth,1669.0,7.0,0.0,False,False,90.0
7324,35.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
7031,29.0,False,TRAPPIST-1e,0.0,Mars,558.0,386.0,355.0,False,False,0.0
4956,26.0,False,TRAPPIST-1e,196.0,Earth,0.0,0.0,0.0,True,False,487.0
6653,29.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
3538,33.0,False,55 Cancri e,26830.0,Europa,90.0,0.0,27.0,True,False,703.0
2616,21.0,False,TRAPPIST-1e,0.0,Earth,3.0,0.0,881.0,False,False,0.0
5237,26.0,False,TRAPPIST-1e,786.0,Earth,0.0,0.0,11.0,True,False,83.0
2088,17.0,True,55 Cancri e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
7436,22.0,False,55 Cancri e,0.0,Earth,10.0,624.0,0.0,True,False,85.0
8281,31.0,False,TRAPPIST-1e,927.0,Europa,0.0,0.0,2760.0,False,False,1.0
3264,0.0,False,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
321,32.0,True,PSO J318.5-22,0.0,Earth,0.0,0.0,0.0,True,False,0.0
2600,21.0,False,55 Cancri e,0.0,Earth,13.0,1098.0,64.0,False,False,1.0
2990,31.0,False,TRAPPIST-1e,540.0,Earth,593.0,238.0,0.0,False,False,77.0
1290,25.0,False,TRAPPIST-1e,466.0,Mars,591.0,0.0,0.0,False,False,0.0
4296,37.0,False,TRAPPIST-1e,876.0,Earth,661.0,0.0,3.0,False,False,13.0
1163,38.0,False,TRAPPIST-1e,34.0,Earth,354.0,0.0,291.0,False,False,229.0
4343,27.0,False,TRAPPIST-1e,453.0,Earth,0.0,137.0,1331.0,False,False,1660.0
6763,22.0,False,TRAPPIST-1e,0.0,Mars,0.0,1128.0,0.0,False,False,45.0
3493,55.0,False,55 Cancri e,519.0,Earth,0.0,131.0,63.0,False,False,3.0
4232,53.0,False,55 Cancri e,864.0,Europa,0.0,49.0,39.0,True,False,2376.0
2094,26.0,False,PSO J318.5-22,0.0,Earth,93.0,469.0,0.0,True,False,0.0
989,21.0,False,TRAPPIST-1e,447.0,Earth,2.0,81.0,74.0,False,False,0.0
8234,34.0,False,TRAPPIST-1e,748.0,Earth,14.0,0.0,41.0,True,False,0.0
2984,21.0,False,TRAPPIST-1e,15.0,Earth,63.0,407.0,397.0,False,False,0.0
5769,34.0,True,55 Cancri e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
5301,43.0,False,PSO J318.5-22,53.0,Earth,635.0,0.0,3.0,True,False,0.0
7815,37.0,False,TRAPPIST-1e,0.0,Earth,477.0,167.0,0.0,False,False,46.0
6189,21.0,False,TRAPPIST-1e,717.0,Earth,0.0,0.0,0.0,False,False,0.0
777,24.0,False,55 Cancri e,284.0,Europa,0.0,0.0,4614.0,False,False,438.0
5911,34.0,False,TRAPPIST-1e,0.0,Earth,124.0,0.0,679.0,False,False,0.0
2282,42.0,False,55 Cancri e,2.0,Earth,526.0,28.0,161.0,False,False,0.0
5823,25.0,False,TRAPPIST-1e,0.0,Earth,980.0,3.0,0.0,False,False,0.0
2605,29.0,False,TRAPPIST-1e,933.0,Europa,3.0,0.0,674.0,False,False,731.0
2820,32.0,False,TRAPPIST-1e,0.0,Mars,2616.0,2.0,5.0,False,False,0.0
1010,41.0,False,55 Cancri e,0.0,Earth,638.0,133.0,0.0,False,False,0.0
7163,17.0,True,PSO J318.5-22,0.0,Earth,0.0,0.0,0.0,True,False,0.0
5543,19.0,False,55 Cancri e,716.0,Earth,0.0,0.0,0.0,True,False,0.0
6273,26.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
4126,29.0,True,PSO J318.5-22,0.0,Earth,0.0,0.0,0.0,False,False,0.0
6461,31.0,False,TRAPPIST-1e,2667.0,Earth,32.0,0.0,0.0,True,False,9.0
8381,7.0,False,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
1044,20.0,False,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,719.0
3973,28.0,True,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
2153,27.0,False,55 Cancri e,12077.0,Europa,0.0,0.0,75.0,True,False,0.0
4828,16.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
5570,19.0,True,55 Cancri e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
34,2.0,False,TRAPPIST-1e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
5022,31.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
7918,24.0,True,55 Cancri e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
5263,20.0,True,55 Cancri e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
2057,51.0,False,TRAPPIST-1e,0.0,Mars,1671.0,17.0,0.0,False,False,0.0
1316,19.0,False,TRAPPIST-1e,0.0,Mars,2058.0,224.0,298.0,False,False,19.0
6683,24.0,False,TRAPPIST-1e,9.0,Earth,332.0,356.0,0.0,False,False,0.0
2310,69.0,False,TRAPPIST-1e,0.0,Mars,4483.0,525.0,0.0,False,False,500.0
1507,53.0,True,55 Cancri e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
2892,31.0,False,55 Cancri e,4018.0,Europa,139.0,13.0,232.0,True,False,1140.0
6282,39.0,False,PSO J318.5-22,69.0,Earth,0.0,29.0,424.0,False,False,18.0
7353,43.0,False,55 Cancri e,16856.0,Europa,0.0,0.0,4344.0,False,False,977.0
4458,22.0,False,TRAPPIST-1e,3.0,Earth,37.0,0.0,305.0,True,False,581.0
5732,26.0,True,55 Cancri e,0.0,Mars,0.0,0.0,0.0,True,False,0.0
4079,28.0,True,55 Cancri e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
7651,27.0,False,TRAPPIST-1e,11.0,Mars,279.0,40.0,718.0,False,False,0.0
6342,35.0,True,55 Cancri e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
8370,31.0,False,TRAPPIST-1e,1524.0,Earth,0.0,0.0,0.0,False,False,0.0
7735,28.0,False,TRAPPIST-1e,1.0,Earth,0.0,12.0,875.0,False,False,0.0
5293,27.0,False,55 Cancri e,918.0,Europa,332.0,0.0,5.0,False,False,4817.0
7980,39.0,False,TRAPPIST-1e,0.0,Mars,5327.0,290.0,0.0,False,False,0.0
2161,60.0,True,55 Cancri e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
1706,25.0,False,TRAPPIST-1e,852.0,Earth,9.0,73.0,12.0,True,False,57.0
6578,39.0,False,TRAPPIST-1e,0.0,Mars,9.0,687.0,0.0,True,False,0.0
4028,15.0,False,55 Cancri e,841.0,Earth,36.0,0.0,0.0,True,False,0.0
3277,26.0,False,TRAPPIST-1e,597.0,Earth,0.0,0.0,0.0,False,False,212.0
1986,21.0,False,55 Cancri e,0.0,Earth,770.0,0.0,40.0,False,False,0.0
2140,33.0,False,PSO J318.5-22,412.0,Earth,270.0,1.0,0.0,False,False,5.0
3142,42.0,False,55 Cancri e,1209.0,Europa,0.0,0.0,1026.0,False,False,636.0
596,39.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
3217,29.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
3143,20.0,False,TRAPPIST-1e,39.0,Earth,0.0,830.0,17.0,True,False,0.0
1145,13.0,False,55 Cancri e,212.0,Earth,1.0,843.0,78.0,True,False,10.0
6538,46.0,True,TRAPPIST-1e,0.0,Europa,0.0,0.0,0.0,True,False,0.0
6491,22.0,False,TRAPPIST-1e,752.0,Earth,0.0,18.0,0.0,True,False,18.0
3919,43.0,False,TRAPPIST-1e,124.0,Europa,0.0,0.0,3975.0,False,False,186.0
5432,2.0,False,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
1609,23.0,False,TRAPPIST-1e,0.0,Mars,2210.0,89.0,0.0,True,False,0.0
2252,24.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
6574,47.0,False,TRAPPIST-1e,0.0,Mars,160.0,1232.0,36.0,True,False,0.0
8423,30.0,False,TRAPPIST-1e,0.0,Earth,604.0,50.0,147.0,False,False,2.0
4113,48.0,False,TRAPPIST-1e,0.0,Earth,383.0,0.0,393.0,True,False,10.0
3523,24.0,False,TRAPPIST-1e,677.0,Earth,1.0,13.0,10.0,True,False,0.0
6849,39.0,False,TRAPPIST-1e,0.0,Mars,197.0,2401.0,0.0,True,False,0.0
7485,24.0,False,PSO J318.5-22,0.0,Earth,0.0,92.0,1492.0,True,False,0.0
8683,21.0,False,TRAPPIST-1e,3.0,Earth,86.0,149.0,208.0,False,False,329.0
7877,37.0,False,TRAPPIST-1e,0.0,Earth,0.0,1025.0,0.0,True,False,0.0
1365,24.0,False,TRAPPIST-1e,224.0,Earth,181.0,0.0,195.0,False,False,191.0
1919,3.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,True,False,0.0
7013,64.0,True,TRAPPIST-1e,0.0,Earth,0.0,0.0,0.0,False,False,0.0
3674,37.0,False,TRAPPIST-1e,0.0,Mars,14.0,91.0,1203.0,False,False,0.0
4819,23.0,True,PSO J318.5-22,0.0,Earth,0.0,0.0,0.0,True,False,0.0
